Date,Open,High,Low,Close,Adj Close,Volume
11/3/2008,1718.890015,1738.530029,1713.390015,1726.329956,1726.329956,1770880000
11/4/2008,1761.089966,1785.839966,1739.810059,1780.119995,1780.119995,2306350000
11/5/2008,1757.01001,1764.430054,1679.189941,1681.640015,1681.640015,2092410000
11/6/2008,1659.569946,1676.920044,1603.869995,1608.699951,1608.699951,2367880000
11/7/2008,1629.689941,1654.25,1615.51001,1647.400024,1647.400024,1886230000
11/10/2008,1680.670044,1680.670044,1603.329956,1616.73999,1616.73999,1674900000
11/11/2008,1598.589966,1612.420044,1563.949951,1580.900024,1580.900024,1909080000
11/12/2008,1555.170044,1562.780029,1499.209961,1499.209961,1499.209961,2120870000
11/13/2008,1503.060059,1596.699951,1428.540039,1596.699951,1596.699951,3009550000
11/14/2008,1560.589966,1587.76001,1513.089966,1516.849976,1516.849976,2243750000
11/17/2008,1494.73999,1526.959961,1481.699951,1482.050049,1482.050049,1831540000
11/18/2008,1488.930054,1498.420044,1429.920044,1483.27002,1483.27002,2349230000
11/19/2008,1479.130005,1493.050049,1386.420044,1386.420044,1386.420044,2372880000
11/20/2008,1373.77002,1414.430054,1314.900024,1316.119995,1316.119995,3147650000
11/21/2008,1346.77002,1384.349976,1295.47998,1384.349976,1384.349976,3071280000
11/24/2008,1409.719971,1480.410034,1397.189941,1472.02002,1472.02002,2553620000
11/25/2008,1472.02002,1486.219971,1430.400024,1464.72998,1464.72998,2457510000
11/26/2008,1441.209961,1532.099976,1441.209961,1532.099976,1532.099976,1980020000
11/28/2008,1517.949951,1535.569946,1512.410034,1535.569946,1535.569946,787580000
12/1/2008,1496.089966,1496.23999,1398.069946,1398.069946,1398.069946,1904470000
12/2/2008,1423.849976,1450.829956,1399.880005,1449.800049,1449.800049,2056730000
12/3/2008,1416.030029,1493.060059,1414.040039,1492.380005,1492.380005,2240150000
12/4/2008,1465.77002,1500.949951,1426.410034,1445.560059,1445.560059,2020110000
12/5/2008,1426.930054,1510.390015,1404.800049,1509.310059,1509.310059,2177720000
12/8/2008,1541.439941,1583.810059,1536.709961,1571.73999,1571.73999,2290810000
12/9/2008,1546.540039,1602.920044,1538.25,1547.339966,1547.339966,2246470000
12/10/2008,1563.660034,1584.160034,1542.079956,1565.47998,1565.47998,1955600000
12/11/2008,1548.469971,1568.609985,1501.699951,1507.880005,1507.880005,2018190000
12/12/2008,1482.550049,1543.040039,1478.030029,1540.719971,1540.719971,1869900000
12/15/2008,1544.160034,1544.160034,1491.359985,1508.339966,1508.339966,1677890000
12/16/2008,1526.060059,1589.890015,1526,1589.890015,1589.890015,2180960000
12/17/2008,1568.880005,1598.329956,1560.050049,1579.310059,1579.310059,2111370000
12/18/2008,1583.170044,1591.699951,1535.380005,1552.369995,1552.369995,2092320000
12/19/2008,1572.75,1593.349976,1557.050049,1564.319946,1564.319946,2651440000
12/22/2008,1562.170044,1563.790039,1503.660034,1532.349976,1532.349976,1629320000
12/23/2008,1539.369995,1548.439941,1512.540039,1521.540039,1521.540039,1331050000
12/24/2008,1525.150024,1527.22998,1516.150024,1524.900024,1524.900024,490990000
12/26/2008,1531.199951,1532.130005,1518.969971,1530.23999,1530.23999,592760000
12/29/2008,1529.540039,1530.920044,1493.449951,1510.319946,1510.319946,1186240000
12/30/2008,1521.180054,1550.699951,1517.26001,1550.699951,1550.699951,1374180000
12/31/2008,1550.869995,1586.810059,1548.880005,1577.030029,1577.030029,1521220000
1/2/2009,1578.869995,1636.030029,1571.97998,1632.209961,1632.209961,1438410000
1/5/2009,1621.47998,1640.459961,1604.630005,1628.030029,1628.030029,1816580000
1/6/2009,1642.369995,1665.630005,1636.25,1652.380005,1652.380005,2137640000
1/7/2009,1621.630005,1625.369995,1588.199951,1599.060059,1599.060059,2020170000
1/8/2009,1590.25,1617.01001,1584.280029,1617.01001,1617.01001,1968160000
1/9/2009,1617.050049,1617.26001,1569.869995,1571.589966,1571.589966,1907390000
1/12/2009,1573.449951,1573.459961,1528,1538.790039,1538.790039,1763590000
1/13/2009,1537.420044,1557.949951,1527.469971,1546.459961,1546.459961,1965570000
1/14/2009,1521.709961,1528.650024,1485.26001,1489.640015,1489.640015,1919980000
1/15/2009,1489.459961,1521.579956,1456.719971,1511.839966,1511.839966,2507870000
1/16/2009,1532.469971,1538.819946,1490.349976,1529.329956,1529.329956,2235070000
1/20/2009,1520.76001,1521.849976,1440.859985,1440.859985,1440.859985,1989610000
1/21/2009,1466.400024,1507.52002,1444.900024,1507.069946,1507.069946,2120080000
1/22/2009,1470.849976,1492.469971,1444.079956,1465.48999,1465.48999,2286190000
1/23/2009,1440.780029,1495.27002,1434.079956,1477.290039,1477.290039,2210840000
1/26/2009,1479.97998,1514.380005,1470.810059,1489.459961,1489.459961,1815400000
1/27/2009,1494.119995,1513.209961,1488.810059,1504.900024,1504.900024,1784110000
1/28/2009,1530.47998,1568.329956,1530.030029,1558.339966,1558.339966,2122250000
1/29/2009,1537.469971,1537.839966,1505.699951,1507.839966,1507.839966,1932100000
1/30/2009,1519.459961,1523.449951,1472.51001,1476.420044,1476.420044,2054590000
2/2/2009,1460.849976,1502.719971,1460.51001,1494.430054,1494.430054,1987080000
2/3/2009,1499.589966,1521.209961,1479.420044,1516.300049,1516.300049,2049840000
2/4/2009,1517.189941,1549.640015,1508.869995,1515.050049,1515.050049,2197050000
2/5/2009,1498.589966,1554.369995,1495.52002,1546.23999,1546.23999,2511750000
2/6/2009,1547,1594.26001,1545.849976,1591.709961,1591.709961,2389530000
2/9/2009,1590.73999,1598.22998,1576.099976,1591.560059,1591.560059,1906940000
2/10/2009,1578.02002,1598.5,1520.560059,1524.72998,1524.72998,2443370000
2/11/2009,1531.579956,1542.839966,1509.349976,1530.5,1530.5,2236450000
2/12/2009,1510.170044,1542.51001,1495.339966,1541.709961,1541.709961,2428250000
2/13/2009,1539.719971,1552.569946,1530.050049,1534.359985,1534.359985,1990190000
2/17/2009,1489.119995,1492.819946,1467.790039,1470.660034,1470.660034,2335370000
2/18/2009,1480.650024,1487.920044,1454.459961,1467.969971,1467.969971,2029710000
2/19/2009,1478.550049,1485.140015,1442.530029,1442.819946,1442.819946,1991000000
2/20/2009,1427.030029,1454.390015,1416.959961,1441.22998,1441.22998,2526040000
2/23/2009,1452.579956,1452.579956,1386.680054,1387.719971,1387.719971,1977740000
2/24/2009,1399.369995,1445.069946,1395.109985,1441.829956,1441.829956,2339660000
2/25/2009,1428.76001,1453.660034,1404.540039,1425.430054,1425.430054,2345380000
2/26/2009,1436.849976,1444.829956,1391.469971,1391.469971,1391.469971,2301990000
2/27/2009,1376.560059,1401.969971,1372.420044,1377.839966,1377.839966,2393280000
3/2/2009,1356.130005,1372,1322.130005,1322.849976,1322.849976,2033110000
3/3/2009,1341.420044,1346.880005,1312.97998,1321.01001,1321.01001,2338880000
3/4/2009,1340.380005,1370.290039,1333.880005,1353.73999,1353.73999,2305180000
3/5/2009,1332.380005,1342.859985,1298.329956,1299.589966,1299.589966,2325840000
3/6/2009,1310.589966,1320.51001,1268.540039,1293.849976,1293.849976,2443820000
3/9/2009,1284.839966,1316.150024,1265.52002,1268.640015,1268.640015,2037130000
3/10/2009,1288.949951,1358.280029,1288.949951,1358.280029,1358.280029,2359730000
3/11/2009,1364.800049,1385.290039,1352.599976,1371.640015,1371.640015,2169050000
3/12/2009,1367.780029,1427.550049,1355.050049,1426.099976,1426.099976,2392770000
3/13/2009,1427.030029,1433.97998,1408.26001,1431.5,1431.5,2022170000
3/16/2009,1445.27002,1445.27002,1402.47998,1404.02002,1404.02002,2099460000
3/17/2009,1409.670044,1462.109985,1405.319946,1462.109985,1462.109985,2073230000
3/18/2009,1454.439941,1507.400024,1448.670044,1491.219971,1491.219971,2764950000
3/19/2009,1509.060059,1509.060059,1475.48999,1483.47998,1483.47998,2323510000
3/20/2009,1488.150024,1501.780029,1448.780029,1457.27002,1457.27002,2394470000
3/23/2009,1491.26001,1555.77002,1482.150024,1555.77002,1555.77002,2172590000
3/24/2009,1535.680054,1546.209961,1515.630005,1516.52002,1516.52002,2009530000
3/25/2009,1527.589966,1554.25,1487.939941,1528.949951,1528.949951,2431180000
3/26/2009,1549.400024,1587,1545.209961,1587,1587,2535050000
3/27/2009,1564.119995,1569.209961,1543.430054,1545.199951,1545.199951,2071670000
3/30/2009,1516.790039,1517.060059,1484.97998,1501.800049,1501.800049,2020200000
3/31/2009,1518.699951,1554.469971,1518.01001,1528.589966,1528.589966,2157410000
4/1/2009,1504.869995,1553.030029,1498.540039,1551.599976,1551.599976,2256580000
4/2/2009,1579.969971,1623.339966,1576.819946,1602.630005,1602.630005,2833600000
4/3/2009,1609.050049,1621.869995,1593.050049,1621.869995,1621.869995,2113380000
4/6/2009,1602.23999,1607.599976,1580.650024,1606.709961,1606.709961,1998090000
4/7/2009,1585.579956,1588,1559.459961,1561.609985,1561.609985,1854700000
4/8/2009,1576.930054,1595.969971,1567.219971,1590.660034,1590.660034,1837900000
4/9/2009,1618.829956,1652.540039,1616.25,1652.540039,1652.540039,2165450000
4/13/2009,1641.609985,1660.829956,1630.540039,1653.310059,1653.310059,1824530000
4/14/2009,1637.5,1651.280029,1618.040039,1625.719971,1625.719971,2253650000
4/15/2009,1613.560059,1627.719971,1599.109985,1626.800049,1626.800049,2042600000
4/16/2009,1645.52002,1676.170044,1628.079956,1670.439941,1670.439941,2390620000
4/17/2009,1665.599976,1682.23999,1653.839966,1673.069946,1673.069946,2418440000
4/20/2009,1641.349976,1643.319946,1606.859985,1608.209961,1608.209961,3061850000
4/21/2009,1599.030029,1643.849976,1598.930054,1643.849976,1643.849976,2422990000
4/22/2009,1630.140015,1679.819946,1624.72998,1646.119995,1646.119995,2657480000
4/23/2009,1651.469971,1654.849976,1625.880005,1652.209961,1652.209961,2463500000
4/24/2009,1666.430054,1702.869995,1657.48999,1694.290039,1694.290039,2547150000
4/27/2009,1672.869995,1700.530029,1670.48999,1679.410034,1679.410034,2203700000
4/28/2009,1668.26001,1690.060059,1661.400024,1673.810059,1673.810059,2080410000
4/29/2009,1688.660034,1726.689941,1687.290039,1711.939941,1711.939941,2385720000
4/30/2009,1732.469971,1753.609985,1710.069946,1717.300049,1717.300049,2871300000
5/1/2009,1719.290039,1728.099976,1703.52002,1719.199951,1719.199951,2165930000
5/4/2009,1733.709961,1763.560059,1729.310059,1763.560059,1763.560059,2524800000
5/5/2009,1757.26001,1759.420044,1735.369995,1754.119995,1754.119995,2538290000
5/6/2009,1768.689941,1770.290039,1730.969971,1759.099976,1759.099976,2966510000
5/7/2009,1772.099976,1773.130005,1702.540039,1716.23999,1716.23999,3299360000
5/8/2009,1733.5,1747.410034,1711.01001,1739,1739,3206310000
5/11/2009,1713.650024,1747.969971,1705.869995,1731.23999,1731.23999,2543450000
5/12/2009,1742.859985,1743.52002,1695.869995,1715.920044,1715.920044,2475150000
5/13/2009,1696.800049,1697.76001,1664.189941,1664.189941,1664.189941,2356410000
5/14/2009,1672.47998,1701.219971,1667.939941,1689.209961,1689.209961,2162620000
5/15/2009,1687.48999,1703.449951,1676.560059,1680.140015,1680.140015,2057500000
5/18/2009,1696.819946,1732.359985,1689.550049,1732.359985,1732.359985,2023250000
5/19/2009,1727,1750.050049,1719.920044,1734.540039,1734.540039,2076390000
5/20/2009,1743.599976,1767.469971,1722.319946,1727.839966,1727.839966,2261780000
5/21/2009,1709.829956,1719.579956,1677.77002,1695.25,1695.25,2206610000
5/22/2009,1702.060059,1711.97998,1682.23999,1692.01001,1692.01001,1619520000
5/26/2009,1677.719971,1751.469971,1677.540039,1750.430054,1750.430054,2095650000
5/27/2009,1745.560059,1768.219971,1728.959961,1731.079956,1731.079956,2118100000
5/28/2009,1744.22998,1754.949951,1714.47998,1751.790039,1751.790039,2189090000
5/29/2009,1756.26001,1774.329956,1742.98999,1774.329956,1774.329956,2465310000
6/1/2009,1796.089966,1833.180054,1792.800049,1828.680054,1828.680054,2600340000
6/2/2009,1821.219971,1846.650024,1815.829956,1836.800049,1836.800049,2611690000
6/3/2009,1825.599976,1828.089966,1806.51001,1825.920044,1825.920044,2246950000
6/4/2009,1829.839966,1850.040039,1825.619995,1850.02002,1850.02002,2468840000
6/5/2009,1864.02002,1865.949951,1834.630005,1849.420044,1849.420044,2310590000
6/8/2009,1836.869995,1857.800049,1818.589966,1842.400024,1842.400024,1972980000
6/9/2009,1850.47998,1869.52002,1846.26001,1860.130005,1860.130005,2140370000
6/10/2009,1872.01001,1872.699951,1827.609985,1853.079956,1853.079956,2347870000
6/11/2009,1854.75,1879.920044,1854.75,1862.369995,1862.369995,2463860000
6/12/2009,1852.430054,1858.800049,1833.390015,1858.800049,1858.800049,2013560000
6/15/2009,1837.939941,1838.329956,1803.069946,1816.380005,1816.380005,2154700000
6/16/2009,1825.199951,1831.180054,1795.550049,1796.180054,1796.180054,2227700000
6/17/2009,1799.219971,1824.199951,1785.339966,1808.060059,1808.060059,2523180000
6/18/2009,1809.040039,1816.599976,1795.73999,1807.719971,1807.719971,2067830000
6/19/2009,1824.98999,1837.579956,1817.069946,1827.469971,1827.469971,2864420000
6/22/2009,1809.530029,1810.579956,1765.849976,1766.189941,1766.189941,2318970000
6/23/2009,1771.420044,1777.579956,1753.780029,1764.920044,1764.920044,2152480000
6/24/2009,1780.880005,1807.079956,1780.25,1792.339966,1792.339966,2150570000
6/25/2009,1783.189941,1829.670044,1779.180054,1829.540039,1829.540039,2227980000
6/26/2009,1819.160034,1840.97998,1816.839966,1838.219971,1838.219971,3989940000
6/29/2009,1842.089966,1854.089966,1825.030029,1844.060059,1844.060059,1981450000
6/30/2009,1845.469971,1854.689941,1824.949951,1835.040039,1835.040039,2044980000
7/1/2009,1846.119995,1861.619995,1843.790039,1845.719971,1845.719971,1971050000
7/2/2009,1823.689941,1823.910034,1795.949951,1796.52002,1796.52002,1923070000
7/6/2009,1783.5,1793.420044,1770.109985,1787.400024,1787.400024,1970530000
7/7/2009,1787.439941,1788.969971,1745.380005,1746.170044,1746.170044,2027240000
7/8/2009,1756,1757.670044,1727.050049,1747.170044,1747.170044,2467520000
7/9/2009,1756.969971,1763.630005,1747.439941,1752.550049,1752.550049,1868280000
7/10/2009,1744.609985,1764.109985,1738.26001,1756.030029,1756.030029,1658010000
7/13/2009,1761.030029,1793.209961,1736.949951,1793.209961,1793.209961,1899410000
7/14/2009,1790.699951,1800.72998,1782.849976,1799.72998,1799.72998,1856910000
7/15/2009,1827.609985,1863.290039,1824.310059,1862.900024,1862.900024,2543340000
7/16/2009,1856.050049,1887.890015,1854.699951,1885.030029,1885.030029,2072730000
7/17/2009,1880.310059,1887.339966,1873.810059,1886.609985,1886.609985,1876760000
7/20/2009,1896.98999,1909.890015,1890,1909.290039,1909.290039,2046350000
7/21/2009,1917.390015,1917.459961,1892.170044,1916.199951,1916.199951,2205230000
7/22/2009,1908.829956,1934.609985,1907.25,1926.380005,1926.380005,2306340000
7/23/2009,1924.959961,1979.339966,1924.77002,1973.599976,1973.599976,3021430000
7/24/2009,1943.22998,1966.26001,1937.640015,1965.959961,1965.959961,2232920000
7/27/2009,1964.619995,1971.380005,1946.949951,1967.890015,1967.890015,2141690000
7/28/2009,1957.26001,1978.430054,1947.890015,1975.51001,1975.51001,2206850000
7/29/2009,1965.319946,1970.650024,1953.359985,1967.76001,1967.76001,2072650000
7/30/2009,1986.209961,2009.810059,1980.079956,1984.300049,1984.300049,2525670000
7/31/2009,1980.719971,1995.050049,1977.650024,1978.5,1978.5,2190380000
8/3/2009,1998.349976,2008.609985,1985.880005,2008.609985,2008.609985,2155720000
8/4/2009,1996.380005,2015.589966,1993.73999,2011.310059,2011.310059,2235010000
8/5/2009,2014.449951,2014.449951,1980.680054,1993.050049,1993.050049,2353550000
8/6/2009,1999.209961,2004.369995,1967.680054,1973.160034,1973.160034,2408400000
8/7/2009,1997,2012.329956,1984.5,2000.25,2000.25,2323980000
8/10/2009,1991.439941,1999.550049,1979.390015,1992.23999,1992.23999,1844700000
8/11/2009,1985.060059,1986.849976,1962.079956,1969.72998,1969.72998,1915530000
8/12/2009,1970.949951,2015.26001,1970.25,1998.719971,1998.719971,2140190000
8/13/2009,2009.27002,2013.430054,1986.869995,2009.349976,2009.349976,2084370000
8/14/2009,2005.790039,2006.72998,1969.680054,1985.52002,1985.52002,1923410000
8/17/2009,1949.22998,1949.22998,1929.640015,1930.839966,1930.839966,1924190000
8/18/2009,1940.550049,1958.709961,1935.329956,1955.920044,1955.920044,1749420000
8/19/2009,1933.390015,1972.319946,1931.910034,1969.23999,1969.23999,1977750000
8/20/2009,1967.569946,1992.219971,1965.689941,1989.219971,1989.219971,1958470000
8/21/2009,2000.150024,2021.859985,1994.329956,2020.900024,2020.900024,2259140000
8/24/2009,2026.109985,2036.030029,2012,2017.97998,2017.97998,2046370000
8/25/2009,2025.589966,2040.589966,2019.170044,2024.22998,2024.22998,1936980000
8/26/2009,2021.300049,2034.310059,2013.52002,2024.430054,2024.430054,2037560000
8/27/2009,2021.310059,2029.27002,1993.030029,2027.72998,2027.72998,2140540000
8/28/2009,2050.530029,2059.47998,2017.420044,2028.77002,2028.77002,2340180000
8/31/2009,2011.140015,2013.650024,1997.530029,2009.060059,2009.060059,2256210000
9/1/2009,2001.300049,2034.780029,1965.47998,1968.890015,1968.890015,2778570000
9/2/2009,1960.069946,1976.349976,1958.51001,1967.069946,1967.069946,1974330000
9/3/2009,1975.849976,1983.369995,1958.040039,1983.199951,1983.199951,1853450000
9/4/2009,1986.97998,2018.920044,1982.050049,2018.780029,2018.780029,1722150000
9/8/2009,2034.73999,2038.630005,2023.030029,2037.77002,2037.77002,2037180000
9/9/2009,2038.920044,2066.340088,2033.469971,2060.389893,2060.389893,2493930000
9/10/2009,2059.47998,2084.02002,2055.48999,2084.02002,2084.02002,2451330000
9/11/2009,2083.340088,2088.929932,2070.02002,2080.899902,2080.899902,2318050000
9/14/2009,2066.149902,2091.780029,2065.800049,2091.780029,2091.780029,2157600000
9/15/2009,2090.330078,2106.929932,2086.159912,2102.639893,2102.639893,2372990000
9/16/2009,2110.060059,2133.149902,2102.860107,2133.149902,2133.149902,2707080000
9/17/2009,2129.419922,2140.600098,2118.5,2126.75,2126.75,2615780000
9/18/2009,2134.850098,2138.820068,2120.699951,2132.860107,2132.860107,3023010000
9/21/2009,2121.340088,2142.409912,2118.47998,2138.040039,2138.040039,2408860000
9/22/2009,2150.02002,2150.679932,2137.389893,2146.300049,2146.300049,2490480000
9/23/2009,2152.429932,2167.699951,2130.340088,2131.419922,2131.419922,2683250000
9/24/2009,2140.060059,2142.48999,2097.100098,2107.610107,2107.610107,2607280000
9/25/2009,2095.840088,2106.98999,2085.350098,2090.919922,2090.919922,2363930000
9/28/2009,2101.919922,2140.040039,2101.429932,2130.73999,2130.73999,1890030000
9/29/2009,2131.669922,2141.399902,2116.629883,2124.040039,2124.040039,2062970000
